playerId,period,avg_X,avg_Y,avg_Distance(ft),gameClock(s),gameClockDiff(s)
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-0.9869565217391303,-0.3714130434782609,0.02955806664743151,719.9478260869565,[0.6]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-20.255108695652176,-0.9442391304347825,0.44219548824042576,717.54,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-35.91847826086958,-14.052499999999997,0.21783902345955072,713.8600000000001,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-24.91804347826087,-14.062608695652177,0.24696224374251083,710.1800000000002,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],5.634347826086957,-15.7025,0.32949611640602156,706.5,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],22.12239130434783,-18.45510869565217,0.08743973537637696,702.82,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],19.354891304347824,-13.736847826086956,0.1430331300583196,699.1400000000001,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],18.172065217391303,-3.615760869565218,0.14321092801650134,695.46,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],33.700543478260876,-3.4870652173913044,0.20037617365600627,691.78,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],39.31804347826087,-9.724456521739132,0.08835805690080098,688.1,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],38.45239130434783,-4.233260869565218,0.1878983339298704,684.42,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],14.580652173913046,5.6622826086956515,0.5219835885096492,680.7399999999999,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-17.213152173913045,1.7721739130434784,0.22498433019960096,677.06,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-33.858695652173914,6.110652173913046,0.17577368580067224,673.38,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-38.70021739130435,5.423260869565217,0.104946170083588,669.6999999999999,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-40.011739130434776,10.518260869565218,0.07916434124419246,666.0199999999999,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-38.771956521739135,12.378478260869567,0.08075554872935582,662.3399999999999,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-37.24684782608695,11.316956521739131,0.04248317270625509,658.6599999999999,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-40.15880434782609,8.759673913043478,0.06798061813579798,656.6443478260869,[0.16]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-40.981195652173916,8.28445652173913,0.023837185604420386,656.3617391304348,[0.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-40.65989130434782,7.569021739130436,0.024744761276006434,656.0,[0.]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-39.4704347826087,6.859239130434782,0.048540250720276,656.0,[0.]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-13.028260869565216,4.32086956521739,0.5496654098982686,656.4434782608697,[0.]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],31.161195652173916,5.097173913043478,0.29923770990260695,654.1400000000001,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],19.184456521739126,10.168695652173914,0.3753824891298042,650.46,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],4.713369565217391,9.135326086956523,0.16001670425394748,646.78,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],16.182391304347828,2.0231521739130436,0.20424917033907206,644.4056521739129,[0.56]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],31.844673913043472,3.1181521739130433,0.25523295108276167,644.1408695652175,[0.36]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],36.053586956521734,6.940326086956522,0.19061740053694648,644.0,[0.]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],13.037934782608696,9.071195652173913,0.49963234318507216,644.0,[0.]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-28.8970652173913,14.317500000000003,0.2923617739997807,642.2600000000001,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-38.61,14.431413043478257,0.0881018760407188,638.58,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-39.16978260869565,7.10695652173913,0.17778350371133655,635.4113043478261,[1.72]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-27.905,5.643586956521739,0.5656724671004112,634.6073913043479,[1.68]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],17.308260869565217,-4.184891304347826,0.2969706419819971,631.46,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],23.45923913043478,-15.23673913043478,0.1266710854114101,627.78,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],25.011086956521744,-17.57228260869565,0.17146670363760846,624.1,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],6.45304347826087,-15.392065217391304,0.37145886151069474,620.42,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-26.734891304347826,2.0855434782608695,0.38934166499726824,616.7399999999999,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-28.40804347826087,15.34880434782609,0.15396313049742563,613.06,[3.64]
['ff41a38c-89ef-11e6-b14d-a45e60e298d3'],[1],-18.96652173913043,7.294891304347826,0.14899768935962504,609.38,[3.64]
